Timestamp,Are you currently or have you ever been a dues-paying member of Chicago DSA or another chapter of DSA?,"How long have you been/were you a dues-paying member of Chicago DSA? 

Please approximate to the best of your ability or look up the exact date you joined DSA by following this link: https://proof.dsausa.org/card. 

If you have never been a dues-paying member of Chicago DSA, scroll to the bottom of the page and click ""Next"".","What territory branch do you belong to?

You can look up your territory branch by scrolling to the map on the bottom of this page: https://chicagodsa.org/chicago-dsa-territorial-branches/.","Have you been to any Chicago DSA events? 

If you have never been to a Chicago DSA event, select ""No"" below, then scroll to the bottom of the page and click ""Next"".","How many Chicago DSA events have you attended in the last 12 months?

Please estimate to the best of your ability.","When was the first event you attended?

Please estimate to the best of your ability.",What was the first Chicago DSA event you attended?,"Which of the following Chicago DSA activities have you participated in?

Please select all that apply.",How long was the period between your first Chicago DSA event and your second Chicago DSA event?,"Did you have one-on-one interactions, beyond the specific objectives of the meeting or activity, with anyone from the following groups before, during, or after your first meeting?

This question asks about deeper, more personal interactions that occurred beyond the stated purpose of the meeting or activity (i.e., interactions that took place outside of a political discussion, outside of addressing agenda items, etc.).","Were you contacted by anyone in the organization (by phone, text, or email) after you attended your first event?","During or after your first couple of events, were you assigned a specific task/action (e.g., tabling, making calls, specific reading) or explicitly invited to another Chicago DSA event?","Have you been involved in any of the following leadership activities within Chicago DSA? 

Select all that apply.","Have you trained others in leadership activities (e.g., canvassing training, meeting facilitation training, political education)?","If yes, please describe the leadership activities you've participated in:","How long (in years) have you lived in Cook County?

If you have lived here less than one year, input .25, .5, etc. If you moved away and later moved back, please sum the total number of years and input that number below.","On a scale of 1 (Not at all similar) to 5 (Extremely similar), how similar do you feel to the average Chicago DSA member?","On a scale of 1 (Not at all welcome) to 5 (Extremely welcome), how welcomed do you feel at Chicago DSA events?","What do you get out of, or hope to get out of, your involvement in Chicago DSA? Select all that apply.","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Childcare/domestic responsibilities]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Limited free time]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Schedule conflicts with Chicago DSA event times]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Feeling overwhelmed by the work/organization]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Feeling overwhelmed by the state of the country]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [General mental health (e.g., depression, anxiety, etc.)]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Social anxiety (e.g., fear of not fitting in with Chicago DSA members, anxiety about working with others)]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Safety concerns (personal or political)]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Not interested in Chicago DSA]","If you indicated above that you feel overwhelmed by the work/organization, which of the following best describes why you feel overwhelmed regarding Chicago DSA activities/organization? 

Select all that apply.","Are there any other factors that impact your ability to participate in Chicago DSA activities? If so, please describe.",Is there anything else you think we should know about your experience with Chicago DSA that we haven't covered in this survey?,Which of the following best describes your racial identity? Select all that apply.,"What is your gender identity? 

Select all that apply.",What is your sexual orientation?,Which range best describes your total household income before taxes?,"To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Chicago DSA's limited racial and ethnic diversity]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Row 11]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Physical accessibility of activities]","Do you identify as a person with a disability?

Select all that apply."
1/9/2026 9:14,"Yes, I am a current dues-paying member of Chicago DSA.",More than a year,West Cook,Yes,1,,Executive or steering committee meeting,"Committee meeting, Executive or steering committee meeting, Strike support, Social event",More than 6 months,"Yes, with a pre-existing dues-paying member",Yes,"Yes, I was invited to another specific event.","Organized or facilitated meetings, events, or actions, I have not engaged in any leadership activities within Chicago DSA.",No,None ,70,4,5,"A sense of purpose/fighting for what's right, Political education and deepening my understanding of socialism and political theory",1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),3,1 (Not at all a limit),1 (Not at all a limit),,Mobility and rush hour traffic ,"I like the goal of putting people first and bettering the lot of the working people . However, while I agree with your stances on abortion and LGBQT freedom and equality; they are not really issues that focus on the broader goals of income equality, equal access to medical services and education, housing, childcare, and expanding workers’ rights through unions, protests, and strikes. I feel if the latter were emphasized and the former deemphasized, you would increase your appeal to the typical working person.and therefore increase the likelihood of them becoming members. 
>>>I also realize that to be effective in any organization, you must sacrifice your personal views for the greater good of the organization.
I was an activist in my twenties and my affiliation with the DSA keeps me in my youth. 
I like being a member of the DSA. 
To the barricades ! ","White (e.g., European American, Anglo-Saxon, etc.), My nationality is American and I am a patriot. Dwelling on racial and ethnic identity can only serve to divide Americans. ","Man, My gender and sexuality are not relevant to the goals of the organization. ","Again really in the final analysis, Irelevant. ","$50,000 to $74,999",,,,
1/9/2026 9:26,"Yes, I am a current dues-paying member of Chicago DSA.",More than 5 years,South Side,Yes,2,5/1/2020,Protest/rally,"Branch event, Committee meeting, Outreach/canvassing, Phone/text banking, Protest/rally, Strike support, Social event, Political education event",1-4 weeks,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",Yes,"Yes, I was given a task/action., Yes, I was invited to another specific event.","Organized or facilitated meetings, events, or actions, Steering committee activities (Chair, Co-Chair, Secretary, Treasurer, etc.), Organized new member engagement (E.g., onboarding, follow-up calls)",Yes,"Involved with Rose Buddies leadership in 2020, chair of CDSA PAC from 2022-23",20,2,4,A sense of purpose/fighting for what's right,1 (Not at all a limit),5 (A significant limit),4,4,5 (A significant limit),4,1 (Not at all a limit),1 (Not at all a limit),2,I feel like our current Chicago DSA efforts/initiatives aren't having enough impact.,"I had a lot of life events all collide at once that caused me to take a step back, and that coincided with an increased sense of doom and hopelessness about the larger political situation in the world",,"White (e.g., European American, Anglo-Saxon, etc.)",Woman,Straight/Heterosexual,"$75,000 to $99,999",,,,
1/9/2026 9:34,"No, I have never been a dues-paying member of any chapter of DSA.",I have never been dues-paying member of Chicago DSA.,North Side Red Line,No,,,,,,,,,,,,1.5,3,2,"Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory",1 (Not at all a limit),5 (A significant limit),5 (A significant limit),2,1 (Not at all a limit),5 (A significant limit),3,1 (Not at all a limit),1 (Not at all a limit),"I don't feel like I have much I can personally contribute to DSA., I have too many competing priorities and insufficient time to dedicate to Chicago DSA., The organizational processes and structure are difficult to navigate.",,,"Asian or Asian American (e.g., Chinese, Japanese, Korean, Filipino, Vietnamese, Indian, Pakistani, etc.), White (e.g., European American, Anglo-Saxon, etc.)",Non-binary,Bisexual,"Less than $25,000",,,,
1/9/2026 9:42,"Yes, I am a current dues-paying member of Chicago DSA.",More than 5 years,North Side Red Line,Yes,10,12/16/2017,Committee meeting,"Branch event, Committee meeting, Executive or steering committee meeting, Outreach/canvassing, Phone/text banking, Protest/rally, Strike support, Social event, Political education event",1-3 months,"Yes, with a chapter/committee leader",Yes,"Yes, I was invited to another specific event.","Organized or facilitated meetings, events, or actions",Yes,I was on the executive committee in 2020,26,3,5,"A sense of purpose/fighting for what's right, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",4,4,4,2,2,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),I have too many competing priorities and insufficient time to dedicate to Chicago DSA.,,,"Asian or Asian American (e.g., Chinese, Japanese, Korean, Filipino, Vietnamese, Indian, Pakistani, etc.)",Man,Straight/Heterosexual,"$100,000 to $149,999",,,,
1/9/2026 10:05,"Yes, I’ve been a dues-paying member of Chicago DSA in the past, but I am not a dues-paying member currently.",More than a year,North Side Blue Line,Yes,0,1/15/2018,Committee meeting,"Committee meeting, Outreach/canvassing, Protest/rally",More than 6 months,"No, I didn't interact with anyone.",Yes,"Yes, I was given a task/action., Yes, I was invited to another specific event.",I have not engaged in any leadership activities within Chicago DSA.,No,,35,3,4,"A sense of purpose/fighting for what's right, Making a political difference in Chicago, Training and experience as an organizer/activist",2,5 (A significant limit),3,2,2,1 (Not at all a limit),2,1 (Not at all a limit),3,I have too many competing priorities and insufficient time to dedicate to Chicago DSA.,,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$75,000 to $99,999",,,,
1/9/2026 10:14,"Yes, I’ve been a dues-paying member of Chicago DSA in the past, but I am not a dues-paying member currently.",More than a year,North Side Red Line,Yes,1,11/13/2024,Political education event,"Branch event, Political education event",4-6 months,"No, I didn't interact with anyone.",Yes,No.,I have not engaged in any leadership activities within Chicago DSA.,No,,12,2,2,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory",5 (A significant limit),4,4,2,2,2,2,4,1 (Not at all a limit),"I feel like our current Chicago DSA efforts/initiatives aren't having enough impact., I have too many competing priorities and insufficient time to dedicate to Chicago DSA., The organizational processes and structure are difficult to navigate.",,"I had someone call me to recruit my attendance to a meeting. I said I have a child that makes it difficult to come to meetings. She told me DSA offers child care (which I already knew). I told her my kid is disabled and asked if the person in charge of child care was equipped to handle a special needs child. The tone of the conversation changed immediately and she was basically like ""I'm just the person who makes the phone calls, I wouldn't know"". Look. As a parent to a disabled kid I'm used to doors being shut in my face and spaces not being welcome to my family. I was really hoping DSA would not be one of those organizations. I get that she's just the person making phone calls but she could have told me she didn't know and she could connect me with someone else to continue the conversation. But instead she could not get rid of me fast enough. I'm too tired to have to fight to be accepted into a space that doesn't want me. I wish the best for DSA but ya'll need to work on actually being inclusive and remember who you're fighting for. The disabled community is one of the most powerless groups in our society. ","White (e.g., European American, Anglo-Saxon, etc.)",Woman,Straight/Heterosexual,"$100,000 to $149,999",,,,
1/9/2026 10:18,"Yes, I am a current dues-paying member of Chicago DSA.",6 months to 1 year,North Side Red Line,Yes,25,4/30/2025,DSA 101 and 102,"Branch event, Phone/text banking, Protest/rally, Strike support, Social event",1-4 weeks,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",Yes,"Yes, I was invited to another specific event.","Organized or facilitated meetings, events, or actions",No,,5,4,5,"A sense of purpose/fighting for what's right, Building community/friendships, Training and experience as an organizer/activist",3,1 (Not at all a limit),1 (Not at all a limit),2,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),,,"I don't really care about ""DSA"" or ""Democratic Socialist"" in particular (and probably never will), but I really like the people here and the groups/actions I've chosen to engage in. Thanks!!","White (e.g., European American, Anglo-Saxon, etc.)",Woman,Straight/Heterosexual,"$25,000 to $49,999",,,,
1/9/2026 10:18,"No, I have never been a dues-paying member of any chapter of DSA.",I have never been dues-paying member of Chicago DSA.,North Side Red Line,Yes,2,1/20/2025,Book Club,Book Club,Less than 1 week,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",Yes,No.,I have not engaged in any leadership activities within Chicago DSA.,No,,0.5,3,3,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Networking/professional development, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),2,1 (Not at all a limit),2,3,3,4,1 (Not at all a limit),2,"I feel like our current Chicago DSA efforts/initiatives aren't having enough impact., I have too many competing priorities and insufficient time to dedicate to Chicago DSA.",I live in Chicago seasonally and don't have a permanent residence,"I attended a few book club sessions in Avondale last winter + have tried to make the Run Club a few times (but haven't gotten there yet). I would like to engage more but am a bit transitory. My experience at book club was generally good, I wish there was more of an effort of community building (icebreakers? 1:1 turn to your neighbor or paired discussion?) and not just sitting silently until we start the content. Meeting new ppl is hard!!","White (e.g., European American, Anglo-Saxon, etc.)",Genderqueer,Prefer not to say,"$75,000 to $99,999",,,,
1/9/2026 10:29,"Yes, I am a current dues-paying member of Chicago DSA.",More than a year,South Side,Yes,0,3/15/2024,Committee meeting,Committee meeting,I've only attended one event,"No, I didn't interact with anyone.",No,No.,I have not engaged in any leadership activities within Chicago DSA.,No,,2,2,3,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),3,2,1 (Not at all a limit),2,1 (Not at all a limit),2,1 (Not at all a limit),1 (Not at all a limit),,,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$50,000 to $74,999",,,,
1/9/2026 10:30,"No, I have never been a dues-paying member of any chapter of DSA.",I have never been dues-paying member of Chicago DSA.,South Side,Yes,0,7/16/2018,Social event,,I've only attended one event,"Yes, with a chapter/committee leader",No,No.,I have not engaged in any leadership activities within Chicago DSA.,No,,25,4,3,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago",1 (Not at all a limit),5 (A significant limit),3,4,4,4,2,2,1 (Not at all a limit),I'm overwhelmed by how much work there feels like needs to be done.,"time, being a woman",,"White (e.g., European American, Anglo-Saxon, etc.)",Woman,Queer,"$75,000 to $99,999",,,,
1/9/2026 10:41,"Yes, I am a current dues-paying member of Chicago DSA.",More than a year,North Side Blue Line,Yes,30,8/11/2024,Outreach/canvassing,"Branch event, Committee meeting, Outreach/canvassing, Phone/text banking, Protest/rally, Social event, Political education event",1-4 weeks,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",No,"Yes, I was invited to another specific event.","Organized new member engagement (E.g., onboarding, follow-up calls)",No,,11,4,4,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago",1 (Not at all a limit),4,4,3,4,4,2,1 (Not at all a limit),1 (Not at all a limit),"I have too many competing priorities and insufficient time to dedicate to Chicago DSA., The organizational processes and structure are difficult to navigate.","Chicago is a big city - I'm on the NW edge of town, so commuting to some actions takes a lot of time.",,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$75,000 to $99,999",,,,
1/9/2026 10:46,"Yes, I am a current dues-paying member of Chicago DSA.",6 months to 1 year,North Side Red Line,Yes,2,6/21/2025,Executive or steering committee meeting,"Branch event, Protest/rally, Social event",1-3 months,"No, I didn't interact with anyone.",No,No.,I have not engaged in any leadership activities within Chicago DSA.,No,,2,4,3,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Networking/professional development, Political education and deepening my understanding of socialism and political theory",1 (Not at all a limit),3,3,2,4,4,5 (A significant limit),1 (Not at all a limit),1 (Not at all a limit),"I feel ill-equipped or lack the necessary skills/knowledge., The pace of change or the volume of information related to Chicago DSA is too high.",,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$100,000 to $149,999",,,,
1/9/2026 10:52,"Yes, I am a current dues-paying member of Chicago DSA.",6 months to 1 year,South Side,No,0,,,,,"No, I didn't interact with anyone.",,,I have not engaged in any leadership activities within Chicago DSA.,,,5,3,,Making a political difference in Chicago,1 (Not at all a limit),1 (Not at all a limit),2,2,1 (Not at all a limit),4,3,1 (Not at all a limit),1 (Not at all a limit),,,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Gay,"$50,000 to $74,999",,,,
1/9/2026 11:18,"Yes, I am a current dues-paying member of Chicago DSA.",6 months to 1 year,North Side Blue Line,No,,,,,,,,,,,,7,4,4,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Networking/professional development, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),1 (Not at all a limit),3,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),,n/a,n/a,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$75,000 to $99,999",,,,
